,ID,Title,Year,Rating,IMDb,Rotten Tomatoes,Genre,Netflix,Amazon Prime Video
7874,7875,Stevie,2008,13+,5.0,25,Thriller,0,1
7875,7876,Shady,2012,,6.7,40,Thriller,0,1
7876,7877,Saviors,2018,,5.0,32,Thriller,0,1
7877,7878,Garbage,2018,,3.3,33,Thriller,0,1
7878,7879,A Study in Scarlet,1933,all,5.7,36,Thriller,0,1
7879,7880,Hero,2019,,6.4,46,Thriller,0,1
7880,7881,Grace is Gone,2019,,4.4,33,Thriller,0,1
7881,7882,The Sailor Who Fell from Grace with the Sea,1976,18+,6.3,57,Thriller,0,1
7882,7883,American Descent,2015,,2.9,31,Thriller,0,1
7883,7884,Missing,2009,,6.0,48,Thriller,0,1
7884,7885,Kaatru Veliyidai,2017,7+,5.9,41,Thriller,0,1
7885,7886,Lie Low,2019,,5.0,40,Thriller,0,1
7886,7887,Patient 001,2018,,4.0,34,Thriller,0,1
7887,7888,Alone with a Stranger,2000,18+,5.0,38,Thriller,0,1
7888,7889,The Chicken Party,2018,,4.8,31,Thriller,0,1
7889,7890,Confess,2005,18+,5.0,29,Thriller,0,1
7890,7891,The Nightmare Gallery,2019,,3.7,40,Thriller,0,1
7891,7892,Kodi,2016,,6.8,44,Thriller,0,1
7892,7893,Death in Small Doses,1957,,6.1,32,Thriller,0,1
7893,7894,Tiger Raid,2016,,4.3,47,Thriller,0,1
7894,7895,Story of Eva,2015,,3.1,27,Thriller,0,1
7895,7896,Distiller,2016,,3.6,33,Thriller,0,1
7896,7897,Buried Alive,1939,7+,4.7,25,Thriller,0,1
7897,7898,Hangman's Game,2015,16+,2.7,21,Thriller,0,1
7898,7899,The Inspectors,1998,,5.9,33,Thriller,0,1
7899,7900,Ghosts on the Loose,1943,,5.1,35,Thriller,0,1
7900,7901,Cape Karma,2007,,4.3,35,Thriller,0,1
7901,7902,Attagasam,2004,,6.4,40,Thriller,0,1
7902,7903,Hot Summer Week,1972,7+,3.2,23,Thriller,0,1
7903,7904,Ponmagal Vandhal,2020,,6.8,43,Thriller,0,1
7904,7905,The Lost Choices,2015,,6.0,41,Thriller,0,1
7905,7906,PRND,2017,,4.2,28,Thriller,0,1
7906,7907,The Ghost,1963,18+,6.2,39,Thriller,0,1
7907,7908,Digimon Adventure tri. Part 2: Determination,2016,,7.5,50,Action & Adventure,0,1
7908,7909,The Christmas Dragon,2014,,4.7,39,Action & Adventure,0,1
7909,7910,500 MPH Storm,2013,7+,2.2,31,Action & Adventure,0,1
7910,7911,Komodo vs. Cobra,2005,13+,2.8,29,Action & Adventure,0,1
7911,7912,Lost in the Sun,2015,,6.0,50,Action & Adventure,0,1
7912,7913,The Beast of War,1988,18+,7.3,60,Action & Adventure,0,1
7913,7914,The Tracker,2019,18+,3.4,35,Action & Adventure,0,1
7914,7915,The Night Watchmen,2017,18+,5.4,65,Action & Adventure,0,1
7915,7916,Beta Test,2016,,5.7,46,Action & Adventure,0,1
7916,7917,Silencer,2018,,3.9,32,Action & Adventure,0,1
7917,7918,Who Is Cletis Tout?,2001,18+,6.4,50,Action & Adventure,0,1
7918,7919,Fitzcarraldo,1982,7+,8.1,80,Action & Adventure,0,1
7919,7920,The Snare,2017,,3.5,35,Action & Adventure,0,1
7920,7921,Ink,2009,,6.9,76,Action & Adventure,0,1
7921,7922,Beyond the Mask,2015,7+,5.1,54,Action & Adventure,0,1
7922,7923,The Mod Squad,1999,18+,4.3,42,Action & Adventure,0,1
7923,7924,Passion,2012,18+,5.3,57,Action & Adventure,0,1
7924,7925,Kirikou and the Sorceress,1998,,7.5,77,Action & Adventure,0,1
7925,7926,The Wild Geese,1978,18+,6.8,67,Action & Adventure,0,1
7926,7927,Death Ship,1980,18+,4.9,49,Action & Adventure,0,1
7927,7928,Traded,2016,,5.0,47,Action & Adventure,0,1
7928,7929,I Am Omega,2007,13+,3.3,34,Action & Adventure,0,1
7929,7930,Jurassic Shark,2012,,1.5,26,Action & Adventure,0,1
7930,7931,Molly Moon and the Incredible Book of Hypnotism,2015,7+,5.3,47,Action & Adventure,0,1
7931,7932,Wildlike,2014,,6.6,71,Action & Adventure,0,1
7932,7933,Alien Tornado,2012,,3.2,27,Action & Adventure,0,1
7933,7934,The Last Man on the Moon,2016,18+,7.4,72,Action & Adventure,0,1
7934,7935,Contamination,1980,18+,5.3,49,Action & Adventure,0,1
7935,7936,Sherlock Holmes and the Secret Weapon,1942,,6.6,51,Action & Adventure,0,1
7936,7937,The Gruffalo's Child,2011,,7.1,57,Action & Adventure,0,1
7937,7938,Monster Island,2004,7+,3.5,33,Action & Adventure,0,1
7938,7939,Vamps,2017,,4.3,41,Action & Adventure,0,1
7939,7940,Nail in the Coffin: The Fall and Rise of Vampiro,2020,,7.4,61,Action & Adventure,0,1
7940,7941,Chasers,1994,18+,5.2,50,Action & Adventure,0,1
7941,7942,Riders,2002,18+,5.5,50,Action & Adventure,0,1
7942,7943,Behind the Line: Escape to Dunkirk,2020,16+,6.9,53,Action & Adventure,0,1
7943,7944,Gulliver's Travels,1939,all,6.7,63,Action & Adventure,0,1
7944,7945,Dragon Crusaders,2011,18+,2.7,27,Action & Adventure,0,1
7945,7946,The Gracefield Incident,2017,13+,4.2,40,Action & Adventure,0,1
7946,7947,I Am David,2003,7+,7.2,64,Action & Adventure,0,1
7947,7948,Camel Spiders,2011,18+,2.4,27,Action & Adventure,0,1
7948,7949,The Assassin's Code,2018,18+,5.0,38,Action & Adventure,0,1
7949,7950,Boy Meets Girl,2015,18+,7.1,72,Comedy,0,1
7950,7951,Catchfire,1990,18+,5.4,52,Comedy,0,1
7951,7952,Dr. Cabbie,2014,7+,6.0,48,Comedy,0,1
7952,7953,Heavy Trip,2018,,7.0,75,Comedy,0,1
7953,7954,Operator,2016,,6.1,55,Comedy,0,1
7954,7955,The Knot,2012,,4.5,34,Comedy,0,1
7955,7956,ThanksKilling,2008,,4.2,43,Comedy,0,1
7956,7957,Zapped!,1982,18+,5.0,49,Comedy,0,1
7957,7958,The Dirties,2013,,6.9,69,Comedy,0,1
7958,7959,Nicholas on Holiday,2014,all,6.2,44,Comedy,0,1
7959,7960,Breaking & Exiting,2018,,5.6,51,Comedy,0,1
7960,7961,The Divine Order,2017,,7.0,62,Comedy,0,1
7961,7962,Baghead,2008,18+,6.0,61,Comedy,0,1
7962,7963,Shark Exorcist,2015,,1.3,26,Comedy,0,1
7963,7964,Jack and Jill vs. the World,2008,13+,5.5,43,Comedy,0,1
7964,7965,A Room for Romeo Brass,1999,18+,7.6,68,Comedy,0,1
7965,7966,The Last Lovecraft: Relic of Cthulhu,2009,,5.5,41,Comedy,0,1
7966,7967,Youth in Oregon,2017,,5.7,51,Comedy,0,1
7967,7968,Rustlers' Rhapsody,1985,7+,6.5,55,Comedy,0,1
7968,7969,A Husband for Christmas,2016,7+,5.0,39,Comedy,0,1
7969,7970,Smartass,2017,18+,4.7,50,Comedy,0,1
7970,7971,Mike Birbiglia: What I Should Have Said Was Nothing,2008,,7.6,52,Comedy,0,1
7971,7972,Band Baaja Baaraat,2010,7+,7.2,57,Comedy,0,1
7972,7973,Stock Option,2015,,5.8,38,Comedy,0,1
7973,7974,Sometimes Always Never,2019,13+,6.2,67,Comedy,0,1
7974,7975,A Christmas Princess,2019,7+,5.6,47,Comedy,0,1
7975,7976,Jeff Dunham: Arguing with Myself,2006,13+,8.0,58,Comedy,0,1
7976,7977,12 Wishes of Christmas,2011,all,5.5,45,Comedy,0,1
7977,7978,Maria Bamford: Weakness Is the Brand,2020,,7.5,44,Comedy,0,1
7978,7979,Long-Term Relationship,2006,,6.2,44,Comedy,0,1
7979,7980,Reverb,2007,13+,3.9,33,Comedy,0,1
7980,7981,Off The Menu,2018,,5.7,46,Comedy,0,1
7981,7982,Gina Brillon: The Floor Is Lava,2020,18+,6.0,40,Comedy,0,1
7982,7983,A Little Help,2010,18+,5.6,51,Comedy,0,1
7983,7984,Swing State,2017,18+,4.1,34,Comedy,0,1
7984,7985,How to Murder Your Wife,1965,,6.6,63,Comedy,0,1
7985,7986,Bubba the Redneck Werewolf,2014,,5.2,41,Comedy,0,1
7986,7987,Lucky Stiff,2014,,5.4,44,Comedy,0,1
7987,7988,The Freebie,2010,18+,5.1,50,Comedy,0,1
7988,7989,Colossal Youth,2018,16+,7.8,45,Comedy,0,1
7989,7990,Liberty's Secret,2016,,5.0,44,Comedy,0,1
7990,7991,Abe,2020,7+,6.2,69,Comedy,0,1
7991,7992,Rock N' Roll Christmas,2019,7+,5.5,39,Comedy,0,1
7992,7993,Girl Gets Girl,2015,13+,5.0,41,Comedy,0,1
7993,7994,Down Here,2014,,5.0,30,Crime,0,1
7994,7995,The Million Eyes of Sumuru,1967,,3.5,28,Crime,0,1
7995,7996,Moonshine County Express,1977,7+,6.1,39,Crime,0,1
7996,7997,Peace Breaker,2017,,6.1,43,Crime,0,1
7997,7998,Bring Me the Head of the Machine Gun Woman,2012,,5.5,48,Crime,0,1
7998,7999,Hell Bound,1957,,6.3,41,Crime,0,1
7999,8000,Jack Reed: Death and Vengeance,1996,13+,5.9,40,Crime,0,1
8000,8001,The Wrong Arm of the Law,1963,,6.8,47,Crime,0,1
8001,8002,Toomelah,2011,,6.2,59,Crime,0,1
8002,8003,Tiger Girl,2017,,5.6,43,Crime,0,1
8003,8004,Boogie Boy,1998,18+,5.1,26,Crime,0,1
8004,8005,Payback,2007,18+,3.1,26,Crime,0,1
8005,8006,Shaan,1980,,7.1,48,Crime,0,1
8006,8007,The Perfect Victim,2012,13+,7.7,36,Crime,0,1
8007,8008,Girltrash: All Night Long,2014,,6.4,49,Crime,0,1
8008,8009,RISE,2014,18+,5.8,38,Crime,0,1
8009,8010,The Pusher,1960,,6.4,36,Crime,0,1
8010,8011,Cause for Alarm,1951,,6.5,42,Crime,0,1
8011,8012,36 Hours,1953,,5.8,39,Crime,0,1
8012,8013,Deadlier Than the Male,1967,,6.4,50,Crime,0,1
8013,8014,The Flanagan Boy,1953,,5.9,31,Crime,0,1
8014,8015,Sunflower,2006,,7.2,62,Crime,0,1
8015,8016,The Capture,1950,,6.0,30,Crime,0,1
8016,8017,Cry Uncle!,1971,18+,5.0,43,Crime,0,1
8017,8018,Devil's Cargo,1948,,5.8,35,Crime,0,1
8018,8019,Moving Target,1988,,5.7,34,Crime,0,1
8019,8020,Disconnected,1983,,4.2,29,Crime,0,1
8020,8021,Born to Win,1971,18+,5.6,41,Crime,0,1
8021,8022,Maayavan,2017,,7.3,44,Crime,0,1
8022,8023,The Magician,2005,18+,6.8,62,Crime,0,1
8023,8024,I Accuse My Parents,1944,,2.5,20,Crime,0,1
8024,8025,Musketeers Forever,1998,,4.6,31,Crime,0,1
8025,8026,The World Gone Mad,1933,,4.7,35,Crime,0,1
8026,8027,Porinju Mariam Jose,2019,,6.8,45,Crime,0,1
8027,8028,Chandni Bar,2001,,7.6,45,Crime,0,1
8028,8029,"Parole, Inc.",1948,,5.7,38,Crime,0,1
8029,8030,The Chant of Jimmie Blacksmith,1978,,7.3,69,Crime,0,1
8030,8031,Whistle Stop,1946,,5.6,35,Crime,0,1
8031,8032,The Cannibal Man,1972,18+,6.2,37,Crime,0,1
8032,8033,The Fake,1953,,6.2,36,Crime,0,1
8033,8034,Phantom of Chinatown,1940,,6.1,36,Crime,0,1
8034,8035,Contract Killers,2014,16+,3.5,26,Crime,0,1
8035,8036,Naan,2012,7+,7.5,47,Crime,0,1
8036,8037,A Special Lady,2017,,5.6,44,Crime,0,1
8037,8038,Golden Salamander,1950,,6.2,40,Crime,0,1
8038,8039,Love and Bullets,1979,7+,5.8,44,Crime,0,1
8039,8040,Kuttram 23,2017,,7.4,51,Crime,0,1
8040,8041,A Close Call for Boston Blackie,1946,,6.1,33,Crime,0,1
8041,8042,Dive!,2010,all,7.1,43,Documentary,0,1
8042,8043,The Four Year Plan,2011,,7.4,50,Documentary,0,1
8043,8044,Classic Albums: Def Leppard - Hysteria,2002,all,7.5,41,Documentary,0,1
8044,8045,Thank You for Playing,2015,,7.0,60,Documentary,0,1
8045,8046,Here Is Germany,1945,,6.2,34,Documentary,0,1
8046,8047,Invasion on Chestnut Ridge,2017,,5.5,41,Documentary,0,1
8047,8048,Birders: The Central Park Effect,2012,,7.4,62,Documentary,0,1
8048,8049,Pigeon Kings,2019,,6.8,37,Documentary,0,1
8049,8050,80 Waves,2010,,6.5,36,Documentary,0,1
8050,8051,State of Exception,2017,,6.8,31,Documentary,0,1
8051,8052,There's No Place Like Utopia,2014,13+,5.6,37,Documentary,0,1
8052,8053,Know Your Mushrooms,2009,,6.5,53,Documentary,0,1
8053,8054,Collodion: The Process of Preservation,2020,,8.5,48,Documentary,0,1
8054,8055,Faberge: A Life of Its Own,2014,,7.8,41,Documentary,0,1
8055,8056,Scotch: A Golden Dream,2018,,7.5,62,Documentary,0,1
8056,8057,The Bits of Yesterday,2018,,5.5,33,Documentary,0,1
8057,8058,Planet Rethink,2013,7+,6.8,31,Documentary,0,1
8058,8059,Punk in Africa,2012,,6.1,29,Documentary,0,1
8059,8060,Jack White: Kneeling At The Anthem D.C.,2018,,6.6,36,Documentary,0,1
8060,8061,We Are Together,2006,7+,7.6,59,Documentary,0,1
8061,8062,My First War,2008,13+,7.5,37,Documentary,0,1
8062,8063,Shadow Company,2006,13+,7.6,62,Documentary,0,1
8063,8064,Magnus,2016,,7.1,70,Documentary,0,1
8064,8065,All These Sleepless Nights,2016,18+,6.6,59,Documentary,0,1
8065,8066,Underexposed: A Women's Skateboarding Documentary,2013,,6.9,32,Documentary,0,1
8066,8067,Russell Brand: End the Drugs War,2014,,7.2,40,Documentary,0,1
8067,8068,Mystic India,2005,,7.7,59,Documentary,0,1
8068,8069,Clockwork Orange County,2012,,6.5,38,Documentary,0,1
8069,8070,When the Bough Breaks: A Documentary About Postpartum Depression,2017,,8.6,41,Documentary,0,1
8070,8071,Why We Fight: The Battle of Russia,1943,,7.1,49,Documentary,0,1
8071,8072,The Business of Amateurs,2016,16+,7.5,48,Documentary,0,1
8072,8073,Being Ginger,2013,,6.0,57,Documentary,0,1
8073,8074,Elvis Found Alive,2012,,5.0,30,Documentary,0,1
8074,8075,"Leaving Home, Coming Home: A Portrait of Robert Frank",2004,,6.6,36,Documentary,0,1
8075,8076,Inside Lego at Christmas,2015,,nan,35,Documentary,0,1
8076,8077,The Adonis Factor,2010,,5.0,23,Documentary,0,1
8077,8078,Malcolm Is a Little Unwell,2019,13+,7.1,36,Documentary,0,1
8078,8079,Survival of the Film Freaks,2018,,7.1,41,Documentary,0,1
8079,8080,Gina Yashere: Skinny B*tch,2008,,6.3,38,Documentary,0,1
8080,8081,Ben Bailey: Road Rage,2011,,7.3,36,Documentary,0,1
8081,8082,Rebirth,2011,7+,7.1,60,Documentary,0,1
8082,8083,Let There Be Light,1946,,7.4,68,Documentary,0,1
8083,8084,Remember Me,2016,,5.1,35,Documentary,0,1
8084,8085,Last Call at Maud's,1993,,7.1,35,Documentary,0,1
8085,8086,Days of Rage: the Rolling Stones' Road to Altamont,2020,,7.8,35,Documentary,0,1
8086,8087,You Only Live Once,1937,,7.3,73,Drama,0,1
8087,8088,Behind the Line: Escape to Dunkirk,2020,16+,6.9,53,Drama,0,1
8088,8089,We Take the Low Road,2019,,7.1,46,Drama,0,1
8089,8090,Waffle Street,2015,,6.2,51,Drama,0,1
8090,8091,The White Countess,2005,13+,6.6,59,Drama,0,1
8091,8092,Night Falls on Manhattan,1996,18+,6.6,65,Drama,0,1
8092,8093,I Am David,2003,7+,7.2,64,Drama,0,1
8093,8094,Blackball,2003,18+,5.6,52,Drama,0,1
8094,8095,Arbor Demon,2016,18+,4.1,39,Drama,0,1
8095,8096,Mario,2018,,7.4,72,Drama,0,1
8096,8097,Light Sleeper,1992,18+,6.9,68,Drama,0,1
8097,8098,Sexy Evil Genius,2013,18+,5.7,47,Drama,0,1
8098,8099,Bloody Sunday,2002,18+,7.6,81,Drama,0,1
8099,8100,Evan's Crime,2016,,5.2,36,Drama,0,1
8100,8101,The First Grader,2010,13+,7.4,65,Drama,0,1
8101,8102,Criminal Law,1988,18+,5.7,50,Drama,0,1
8102,8103,Belle and Sebastian,2013,,6.9,69,Drama,0,1
8103,8104,Dum Laga Ke Haisha,2015,,7.5,74,Drama,0,1
8104,8105,MegaFault,2009,13+,3.1,32,Drama,0,1
8105,8106,Boone: The Bounty Hunter,2017,16+,5.5,49,Drama,0,1
8106,8107,Compulsion,2013,18+,4.5,39,Drama,0,1
8107,8108,Outrage Coda,2017,,6.3,60,Drama,0,1
8108,8109,Quantum Love,2014,7+,6.3,47,Drama,0,1
8109,8110,What Love Looks Like,2020,18+,4.8,46,Drama,0,1
8110,8111,Scandal Makers,2008,,7.2,56,Drama,0,1
8111,8112,Lap Dance,2014,18+,4.9,41,Drama,0,1
8112,8113,Never Too Late,2020,16+,5.5,51,Drama,0,1
8113,8114,Extraordinary: The Stan Romanek Story,2013,,3.8,44,Drama,0,1
8114,8115,Child of God,2014,18+,5.5,48,Drama,0,1
8115,8116,Before the Dawn,2019,,6.1,50,Drama,0,1
8116,8117,Warriors of Heaven and Earth,2003,18+,6.3,54,Drama,0,1
8117,8118,Revenge for Jolly!,2012,18+,4.6,37,Drama,0,1
8118,8119,The Sapphires,2012,13+,7.0,74,Drama,0,1
8119,8120,Gracie's Choice,2004,7+,7.5,56,Drama,0,1
8120,8121,Moondance Alexander,2007,all,6.2,48,Drama,0,1
8121,8122,Meet John Doe,1941,,7.6,74,Drama,0,1
8122,8123,Karla,2006,18+,5.5,46,Drama,0,1
8123,8124,Stolen Miracle,2001,,6.1,33,Drama,0,1
8124,8125,The Other F Word,2011,,7.3,66,Drama,0,1
8125,8126,Khali the Killer,2017,18+,3.7,35,Drama,0,1
8126,8127,A Farewell to Arms,1932,7+,6.5,66,Drama,0,1
8127,8128,Test,2013,18+,6.5,63,Drama,0,1
8128,8129,The Beautiful Ones,2017,18+,4.2,34,Drama,0,1
8129,8130,13 Cameras,2015,18+,5.1,58,Drama,0,1
8130,8131,American Violence,2017,18+,4.5,38,Drama,0,1
8131,8132,The Lookalike,2014,18+,5.4,47,Drama,0,1
8132,8133,Invisible Life,2019,18+,7.8,77,Drama,0,1
8133,8134,Love Liza,2002,18+,7.0,66,Drama,0,1
8134,8135,Little Sister,2016,,6.3,66,Drama,0,1
8135,8136,Raven's Touch,2015,13+,4.2,38,Drama,0,1
8136,8137,Evil Ed,1995,18+,5.6,43,Horror,0,1
8137,8138,The Blood Harvest,2016,,2.9,26,Horror,0,1
8138,8139,Project: Metalbeast,1995,18+,4.7,38,Horror,0,1
8139,8140,Agramon's Gate,2020,,4.4,39,Horror,0,1
8140,8141,The Ghost in the Invisible Bikini,1966,,4.6,39,Horror,0,1
8141,8142,Bela Kiss: Prologue,2013,18+,4.0,28,Horror,0,1
8142,8143,Fear,1990,18+,6.1,46,Horror,0,1
8143,8144,You're Killing Me,2015,,5.2,57,Horror,0,1
8144,8145,Varan the Unbelievable,1962,,4.8,36,Horror,0,1
8145,8146,Whoever Slew Auntie Roo?,1972,7+,6.2,54,Horror,0,1
8146,8147,The Robot vs. The Aztec Mummy,1958,,2.5,27,Horror,0,1
8147,8148,Giant from the Unknown,1958,,4.7,31,Horror,0,1
8148,8149,The Complex,2013,,5.1,38,Horror,0,1
8149,8150,Frankenstein Meets the Space Monster,1965,,3.8,33,Horror,0,1
8150,8151,Necromancy,1972,7+,4.7,38,Horror,0,1
8151,8152,Lizard Man,2012,,4.8,34,Horror,0,1
8152,8153,Are You in the House Alone?,1978,,5.7,38,Horror,0,1
8153,8154,The Woodsman,2012,18+,4.7,32,Horror,0,1
8154,8155,Godmonster of Indian Flats,1973,,3.9,33,Horror,0,1
8155,8156,Blood of Dracula,1957,,4.4,29,Horror,0,1
8156,8157,Memory of the Dead,2011,18+,5.1,28,Horror,0,1
8157,8158,The Beast of the Yellow Night,1971,18+,3.2,27,Horror,0,1
8158,8159,Honky Holocaust,2014,,3.5,31,Horror,0,1
8159,8160,House of Fallen,2008,18+,2.7,35,Horror,0,1
8160,8161,Nothing But the Blood,2020,,2.7,36,Horror,0,1
8161,8162,Ghouls,2008,18+,2.9,17,Horror,0,1
8162,8163,Herbert West: Reanimator,2018,,nan,40,Horror,0,1
8163,8164,The Premonition,1976,7+,5.1,35,Horror,0,1
8164,8165,Dreadtime Stories,2014,,3.4,35,Horror,0,1
8165,8166,First Man into Space,1959,,5.5,41,Horror,0,1
8166,8167,Slaughter Studios,2002,18+,4.8,30,Horror,0,1
8167,8168,Attack of the Puppet People,1958,,5.1,39,Horror,0,1
8168,8169,Mad Cowgirl,2006,,6.1,52,Horror,0,1
8169,8170,Demon Squad,2019,,5.1,38,Horror,0,1
8170,8171,I Survived a Zombie Holocaust,2014,,5.0,41,Horror,0,1
8171,8172,The Shoot,2014,,5.0,36,Horror,0,1
8172,8173,Don't Let the Riverbeast Get You!,2012,,5.4,31,Horror,0,1
8173,8174,Abduction 101,2019,,2.3,34,Horror,0,1
8174,8175,Den of Darkness,2016,,3.0,34,Horror,0,1
8175,8176,Devil's Express,1976,18+,5.0,38,Horror,0,1
8176,8177,Mirror Mirror 2: Raven Dance,1994,18+,3.7,38,Horror,0,1
8177,8178,Barrio Tales,2012,13+,4.0,26,Horror,0,1
8178,8179,Hell Town,2015,18+,3.9,33,Horror,0,1
8179,8180,The Ghost Galleon,1974,18+,4.6,39,Horror,0,1
8180,8181,Wound,2010,,3.3,23,Horror,0,1
8181,8182,Hotel of the Damned,2016,,5.3,42,Horror,0,1
8182,8183,"Hannah, Queen of the Vampires",1973,18+,4.6,34,Horror,0,1
8183,8184,Dark Shadows: The Vampire Curse,2009,,7.7,42,Horror,0,1
8184,8185,Out of the Shadows,2017,16+,3.6,41,Horror,0,1
8185,8186,Neverlake,2014,,5.3,39,Horror,0,1
8186,8187,The Spiritualist (El espiritista),2018,,3.2,30,Mystery,0,1
8187,8188,Ultrasonic,2012,18+,5.5,33,Mystery,0,1
8188,8189,Drinking Games,2012,,4.6,33,Mystery,0,1
8189,8190,Run Away with Me,2015,,6.8,45,Mystery,0,1
8190,8191,It Takes from Within,2017,,5.0,32,Mystery,0,1
8191,8192,The Devotion of Suspect X,2017,,6.2,44,Mystery,0,1
8192,8193,Dawn Express,1942,7+,4.5,34,Mystery,0,1
8193,8194,The One Armed Swordsmen,1976,,6.2,37,Mystery,0,1
8194,8195,Lightning Bolt,1967,,5.1,35,Mystery,0,1
8195,8196,Outlaw: Goro the Assassin,1968,,6.7,38,Mystery,0,1
8196,8197,Josh: Independence Through Unity,2013,,7.1,44,Mystery,0,1
8197,8198,Dialtone,2009,,6.3,34,Mystery,0,1
8198,8199,Megha,2014,,5.5,42,Mystery,0,1
8199,8200,Nakshatra,2010,,5.1,29,Mystery,0,1
8200,8201,Untitled (A Film),2017,,7.2,38,Mystery,0,1
8201,8202,Captured in Chinatown,1935,,5.3,35,Mystery,0,1
8202,8203,Preying for Mercy,2014,18+,7.3,38,Mystery,0,1
8203,8204,Chinese Boxes,1984,,5.0,33,Mystery,0,1
8204,8205,"Go-Get-'Em, Haines",1936,,5.6,34,Mystery,0,1
8205,8206,Bill Monroe: Father of Bluegrass Music,1993,,7.7,38,Mystery,0,1
8206,8207,Nightmare,2007,16+,4.3,30,Mystery,0,1
8207,8208,Young Hunters: The Beast of Bevendean,2015,,5.9,31,Mystery,0,1
8208,8209,Majboor,1974,,7.1,42,Mystery,0,1
8209,8210,Fissure,2011,13+,5.1,34,Mystery,0,1
8210,8211,The Panther's Claw,1942,,5.8,37,Mystery,0,1
8211,8212,Hemorrhage,2012,,3.8,32,Mystery,0,1
8212,8213,The Devil Plays,1931,,5.2,34,Mystery,0,1
8213,8214,Noche del Ratón,2015,18+,4.7,24,Mystery,0,1
8214,8215,A Tattered Web,1971,,5.5,33,Mystery,0,1
8215,8216,Thief: Someday You Will Pay,2017,,5.7,34,Mystery,0,1
8216,8217,The Gateway,2015,,4.8,30,Mystery,0,1
8217,8218,Murderland,2009,,6.4,38,Mystery,0,1
8218,8219,Intruders,2014,7+,6.7,45,Mystery,0,1
8219,8220,Home,2020,,nan,29,Mystery,0,1
8220,8221,The Mists of Time,2002,,nan,10,Mystery,0,1
8221,8222,Time Collectors: Return of the Giants,2012,,3.0,31,Mystery,0,1
8222,8223,Jack Boyz,2019,,8.0,42,Mystery,0,1
8223,8224,Bostrom,2019,,5.0,30,Mystery,0,1
8224,8225,In the Treetops,2015,,6.8,33,Romance,0,1
8225,8226,An Evening In Paris,1967,,7.0,44,Romance,0,1
8226,8227,Sunshine,2013,,nan,14,Romance,0,1
8227,8228,Snapshot,2016,,6.7,41,Romance,0,1
8228,8229,Parineeta,1953,,6.9,39,Romance,0,1
8229,8230,Bollywood Hero,2009,,6.0,36,Romance,0,1
8230,8231,Out of Order,2003,18+,6.9,40,Romance,0,1
8231,8232,Minsaara Kanavu,1997,,6.9,39,Romance,0,1
8232,8233,Hard Time Bus,2014,,6.7,32,Romance,0,1
8233,8234,Repatriation,2017,,6.9,31,Romance,0,1
8234,8235,Harriet and Herbert's Day at the Beach,2018,,nan,12,Romance,0,1
8235,8236,Pain Love & Passion,2013,,8.0,37,Romance,0,1
8236,8237,Gayby,2012,,6.0,62,Romance,0,1
8237,8238,Silver Woods,2017,,2.7,31,Thriller,0,1
8238,8239,Rulers of Darkness,2013,,2.7,30,Thriller,0,1
8239,8240,New Money,2018,,4.9,37,Thriller,0,1
8240,8241,Dorian Gray,1970,18+,5.9,46,Thriller,0,1
8241,8242,Ghost mountaineer,2015,,6.1,44,Thriller,0,1
8242,8243,Hush Little Baby Welcome To The Family,2018,13+,2.3,27,Thriller,0,1
8243,8244,Purgatory Flats,2003,18+,5.4,30,Thriller,0,1
8244,8245,The Killing Mind,1991,13+,5.7,29,Thriller,0,1
8245,8246,The Giant Gila Monster,1959,,3.6,39,Thriller,0,1
8246,8247,Scream of the Wolf,1974,,5.4,31,Thriller,0,1
8247,8248,Joseph,2018,,8.1,55,Thriller,0,1
8248,8249,Hell Squad,1986,18+,3.8,28,Thriller,0,1
8249,8250,The Warrior Class,2007,,5.0,25,Thriller,0,1
8250,8251,Mirror Game,2017,,6.1,40,Thriller,0,1
8251,8252,Anukokunda Oka Roju,2005,,8.0,52,Thriller,0,1
8252,8253,Rann,2010,,6.9,44,Thriller,0,1
8253,8254,Firepower,1979,18+,5.0,34,Thriller,0,1
8254,8255,Death at a Barbecue,2017,,6.5,37,Thriller,0,1
8255,8256,Kadaram Kondan,2019,13+,5.7,45,Thriller,0,1
8256,8257,The Secret Cross,2014,,4.6,26,Thriller,0,1
8257,8258,Creed of Gold,2014,,4.5,33,Thriller,0,1
8258,8259,The House of Secrets,1936,,5.1,30,Thriller,0,1
8259,8260,Mikhael,2019,,5.0,38,Thriller,0,1
8260,8261,Nightstick,1987,18+,4.7,32,Thriller,0,1
8261,8262,Foxtrot,1976,18+,5.8,37,Thriller,0,1
8262,8263,The Mugger,1958,,5.9,32,Thriller,0,1
8263,8264,Love Games,2016,,4.3,48,Thriller,0,1
8264,8265,On Hostile Ground,2000,,4.0,39,Thriller,0,1
8265,8266,Marie Galante,1934,,5.7,30,Thriller,0,1
8266,8267,Mind and Machine,2017,18+,3.0,37,Thriller,0,1
8267,8268,The Ninth Day,2004,,7.1,63,Thriller,0,1
8268,8269,Goodachari,2018,,7.8,56,Thriller,0,1
8269,8270,Just Business,2008,,4.2,29,Thriller,0,1
8270,8271,The Cutlass,2017,,4.4,37,Thriller,0,1
8271,8272,The Living Ghost,1942,,5.4,37,Thriller,0,1
8272,8273,The Impatient Alchemist,2002,,5.9,35,Thriller,0,1
8273,8274,Elaan,2005,,4.4,30,Thriller,0,1
